id,cost,talktime,validity,comments
6753,20,20,N.A,Full Talk value offer equal to Rs.20 from 15 to 20 Aug 2017. Other days talktime 14.95
6754,40,40,N.A,Full Talk value offer equal to Rs.40 from 15 to 20 Aug 2017. Other days talktime 30.9
6755,60,60,N.A,Full Talk value offer equal to Rs.60 from 15 to 20 Aug 2017. Other days talktime 47.85
6756,76,80,10 days,30MB 2G/3G Data
6757,80,80,N.A,Full Talk value offer equal to Rs.80 from 15 to 20 Aug 2017. Other days talktime 64.8
6758,120,130,N.A,Talk value offer equal to Rs.130 from 15 to 20 Aug 2017. Other days talktime 98.69
6759,160,180,N.A,Talk value offer equal to Rs.180 from 15 to 20 Aug 2017. Other days talktime 132.59
6760,177,180,15 days,50MB 2G/3G Data
6761,189,220,14 days,Rs189 in main account + Rs31 in dedicated account -- 1 GB 2G/3G Data
6763,289,340,28 days,Rs289 in main account + Rs51 in dedicated account -- 1 GB 2G/3G data
6765,377,377,20 days,300 MB 2G/3G Data -- Available for Freedom plan customers only
6766,389,460,30 days,Rs389 in main account + Rs71 in dedicated account -- 1 GB 2G/3G data.
6767,577,577,30 days,1 GB 2G/3G Data  -- Available for Freedom plan customers only
6768,599,786,30 days,Talktime: Rs.507 in main account + Rs.279 in dedicated account (30 days) -- 10 on-net local SMS.
6770,1402,1402,30 days,Rs.1402 Usage value in main account + All national voice calls @0.9 paisa/sec --  250 MB data -- 250 SMS any net
6774,59,33,2 days,500 MB 2G/3G data and beyond freebies volume based data charges @ 5 paisa/MB from 0200 hours to 0600 hours
6776,111,90,20 days,70 Min Free On-net calls
6777,222,190,40 days,110 Min Free Local/STD call on BSNL Network
6778,258,220,30 days,110 free voice calls
6782,47,20,21 days,Local OnNet at 20p/Min
6783,82,20,30 days,800 minutes Local/STD onnet night (11PM to 6AM)
6784,84,24,60 days,All STD voice calls at Rs0.35 per Minute 
6785,146,25,30 days,1800 Min Local or STD Onnet Night 11PM to 6PM and Rs25 Usages Value
6792,125,,30 days,Free 177 minutes anynet (local/STD/On-net/Off-net) in Home LSA -- Free data 200MB available in Home LSA and while Roaming -- Free SMS100 (local/National/On-net/Off-net) available in Home LSA and while Roaming
6794,26,,26 hours,U/L voice (local/STD) (Onnet/offnet) in Home LSA + 1 onnet local SMS
