id,cost,talktime,validity,comments
5601,13,15,2 days,10MB 2G/3G Data
5602,20,20,N.A,Full Talk value offer equal to Rs.20 from 15 to 20 Aug 2017. Other days talktime 14.95
5603,40,40,N.A,Full Talk value offer equal to Rs.40 from 15 to 20 Aug 2017. Other days talktime 30.9
5604,60,60,N.A,Full Talk value offer equal to Rs.60 from 15 to 20 Aug 2017. Other days talktime 47.85
5605,76,80,10 days,30MB 2G/3G Data
5606,80,80,N.A,Full Talk value offer equal to Rs.80 from 15 to 20 Aug 2017. Other days talktime 64.8
5607,120,130,N.A,Talk value offer equal to Rs.130 from 15 to 20 Aug 2017. Other days talktime 98.69
5608,160,180,N.A,Talk value offer equal to Rs.180 from 15 to 20 Aug 2017. Other days talktime 132.59
5609,177,180,15 days,50MB 2G/3G Data
5610,189,220,14 days,Rs189 in main account + Rs31 in dedicated account -- 1 GB 2G/3G Data
5612,289,340,28 days,Rs289 in main account + Rs51 in dedicated account -- 1 GB 2G/3G data
5613,377,377,20 days,300 MB 2G/3G Data -- Available for Freedom plan customers only
5614,389,460,30 days,Rs389 in main account + Rs71 in dedicated account -- 1 GB 2G/3G data.
5615,500,500,N.A,"Applicable to Per Min, Per Sec Plan only"
5616,577,577,30 days,1 GB 2G/3G Data -- Available for Freedom plan customers only
5617,599,786,30 days,Talktime: Rs.507 in main account + Rs.279 in dedicated account (30 days) -- 10 on-net local SMS.
5619,1402,1402,30 days,Rs.1402 Usage value in main account + All national voice calls @0.9 paisa/sec --  250 MB data -- 250 SMS any net
5621,59,33,2 days,500 MB 2G/3G Data and beyond freebies volume based data charges @ 5 paisa/MB from 0200 hours to 0600 hours
5622,111,90,20 days,70 Min Free On-net calls
5623,222,190,40 days,110 Min Free Local/STD call on BSNL Network
5624,258,220,30 days,110 free voice calls
5628,43,9,30 days,300 Minutes Local or STD Onnet Night
5629,47,20,21 days,Local OnNet at 20p/Min 
5630,49,11,30 days,Local or STD Onnet Night at 0.05 per Min  
5631,82,20,30 days,800 minutes Local/STD onnet night calls (11PM to 6 AM)
5632,84,24,60 days,All STD voice calls at Rs0.35 per Minute
5633,146,25,30 days,1800 Min Local or STD Onnet Night 11PM to 6AM
5634,209,25,90 days,Local Call Anynet at 1 ps per 2 sec 
5641,125,,30 days,Free 177 minutes anynet (local/STD/On-net/Off-net) in Home LSA -- Free data 200MB available in Home LSA and while Roaming -- Free SMS100 (local/National/On-net/Off-net) available in Home LSA and while Roaming
5643,26,,26 hours,U/L voice (local/STD) (Onnet/offnet) in Home LSA + 1 onnet local SMS
